id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5.59984E+17,Buhardilla en pleno Madrid centro 4-4,40111464,Elena,Centro,Palacio,40.4151,-3.71072,Entire home/apt,65,1,244,07/03/2024,9.71,8,171,122,NA
5.5718E+17,Preciosa habitación para pareja o persona sola,373099896,Joel,Centro,Sol,40.41786,-3.69987,Private room,59,1,154,16/02/2024,6.02,1,287,68,NA
5.59988E+17,Acogedora habitación privada cerca Puente Vallecas,105671858,Rodrigo,Puente de Vallecas,Numancia,40.3979,-3.66178,Private room,,1,4,20/03/2022,0.16,1,0,0,NA
5.60022E+17,habitación y baño privado escuelas de vuelo cerca,249957137,Alex,Barajas,Alameda de Osuna,40.4536,-3.59255,Private room,30,6,117,16/02/2024,4.64,3,323,8,NA
5.57184E+17,Triple room. Mdr Centro. Atocha-Retiro.,31284363,Cristian,Retiro,Pacífico,40.40619,-3.68246,Private room,94,1,59,18/03/2024,2.67,6,170,40,NA
5.57623E+17,"Best Location! Wifi. 2 Bedroom, lovely apartment",172518550,Carol + Iván,Centro,Sol,40.41736,-3.70217,Entire home/apt,121,1,201,13/03/2024,7.89,4,174,88,NA
5.57644E+17,Delightful view Plaza Mayor,275621606,Sonia,Centro,Sol,40.41565,-3.70655,Entire home/apt,187,1,271,17/03/2024,10.67,2,42,132,NA
5.65003E+17,Acogedor Apartamento en el centro de Madrid,438345531,Miego Jose,Centro,Palacio,40.41091,-3.70996,Entire home/apt,200,30,0,,,1,358,0,NA
5.65114E+17,Cozy double room with private bathroom,24739377,Fran,Chamberí,Trafalgar,40.43651,-3.70025,Private room,55,4,39,21/03/2024,1.55,3,54,23,NA
5.60874E+17,Casa en el corazón de Malasaña,53294824,Zelia,Centro,Universidad,40.42416,-3.70246,Entire home/apt,97,1,74,03/02/2024,2.91,1,122,32,NA
5.60916E+17,"Piso Barrio Salamanca,",1895571,Lola,Salamanca,Fuente del Berro,40.42164,-3.66668,Entire home/apt,114,2,22,11/03/2024,0.87,2,240,5,NA
5.65163E+17,Apartamento entero en pleno centro de Madrid 1-2,40111464,Elena,Centro,Palacio,40.41727,-3.70994,Entire home/apt,130,1,227,07/03/2024,9.1,8,176,115,NA
5.65204E+17,Cozy apartment in Malasaña,5387587,Leopoldo,Centro,Universidad,40.42704,-3.7058,Entire home/apt,82,2,78,05/03/2024,4.65,2,169,53,NA
5.60924E+17,"Bright, quiet room & AC in Downtown with cats!",21452642,Lucia,Arganzuela,Chopera,40.39547,-3.69701,Private room,64,2,6,11/07/2022,0.24,1,144,0,NA
5.65581E+17,"Stylish posh, quiet central apartment, Big terrace",337004551,Eyal,Centro,Universidad,40.42592,-3.71047,Entire home/apt,298,3,17,26/11/2023,0.72,7,38,7,NA
5.61509E+17,Acogedor apartamento en Madrid,425765310,Israel,Moratalaz,Fontarrón,40.39753,-3.64183,Entire home/apt,150,20,40,08/12/2023,1.59,1,288,8,NA
5.65612E+17,Habitación privada en pleno centro de Madrid 1-1-2,40111464,Elena,Centro,Palacio,40.41543,-3.70937,Private room,45,1,295,07/03/2024,11.75,8,176,131,NA
5.65633E+17,Habitación privada en pleno centro de Madrid 1-1-1,40111464,Elena,Centro,Palacio,40.41736,-3.71188,Private room,48,1,256,02/03/2024,10.27,8,219,111,NA
5.65787E+17,"Apartamento en pleno centro de Madrid, 3",40111464,Elena,Centro,Palacio,40.41566,-3.71093,Entire home/apt,160,1,230,03/03/2024,9.22,8,156,105,NA
5.61528E+17,Cozy apartment in Madrid Centro,12736468,Laura,Centro,Embajadores,40.41238,-3.70172,Entire home/apt,147,3,78,03/03/2024,3.29,3,274,50,NA
5.65793E+17,Suite en pleno Madrid centro,40111464,Elena,Centro,Palacio,40.41743,-3.70935,Private room,50,1,266,05/03/2024,10.5,8,123,127,NA
5.65876E+17,Apartamento en el centro al lado de Malasaña,445839988,Luis,Chamberí,Trafalgar,40.429287,-3.70116,Entire home/apt,,3,84,17/03/2024,3.35,1,6,37,NA
5.62105E+17,En suite bedroom in Malasaña,2417533,Ziad,Centro,Universidad,40.42298,-3.70536,Private room,59,3,36,02/01/2024,1.51,4,322,19,NA
5.65943E+17,Acogedora habitación individual con patio,445858180,Piedad Clemencia,Latina,Cármenes,40.40407,-3.74216,Private room,25,1,34,18/02/2024,1.36,1,286,17,NA
5.62151E+17,Brigth apartment in the heart of Madrid!,7429400,Juan Pablo,Centro,Embajadores,40.40918,-3.70638,Entire home/apt,120,3,6,14/05/2023,0.24,1,202,2,NA
5.66403E+17,Precioso apartamento con terraza,445943577,Patricia,Chamartín,Prosperidad,40.44265,-3.672,Entire home/apt,99,2,18,10/03/2024,1.06,1,140,16,NA
5.62258E+17,Preciosa habitación para disfrutar Madrid,227036398,Osmary Y Andres,Fuencarral - El Pardo,Peñagrande,40.48158,-3.72334,Private room,,28,27,06/02/2024,1.17,3,3,8,NA
5.66538E+17,Habitación pequeña metro Callao - Sol,444468282,Will,Centro,Palacio,40.42119,-3.70791,Private room,21,10,17,01/02/2024,0.71,7,294,8,NA
5.62266E+17,Beautiful appartement for 4 ppl. at Madrid,432422275,"Loic, Estelle And Co",Centro,Sol,40.415852,-3.7048,Entire home/apt,850,1,0,,,1,364,0,NA
5.66659E+17,"Habitación centrica,baño privado,cocina,wifi,masaj",446020089,Alonso,Centro,Justicia,40.42212,-3.69323,Private room,65,3,84,04/03/2024,3.36,1,336,37,NA
5.66734E+17,Acogedor apartamento con patio,78098549,Beatrice,Retiro,Pacífico,40.40448,-3.6815,Entire home/apt,60,28,17,17/12/2023,0.77,1,168,6,NA
5.62271E+17,Precioso Estudio en Madrid,445064131,Patricia,Usera,Pradolongo,40.3812,-3.70656,Entire home/apt,49,2,13,16/10/2023,0.52,1,191,8,NA
5.6712E+17,Apartamentos RetiroParklux,161257980,Jaime,Retiro,Ibiza,40.42023,-3.67478,Entire home/apt,121,3,16,10/03/2024,0.64,4,280,5,NA
5.62527E+17,Bonito alojamiento en Madrid,154434375,Giorgia,Tetuán,Berruguete,40.45798,-3.71007,Entire home/apt,156,2,23,08/10/2023,0.9,2,364,3,NA
5.67185E+17,Charmy Plaza Mayor,113864545,Andrea Y Daniel,Centro,Embajadores,40.41236,-3.70644,Entire home/apt,87,1,19,26/12/2023,1.58,7,350,19,VT REGISTRADA
5.67204E+17,Apartamento en Lavapies-La Latina,18142360,Ornella Antonia,Centro,Embajadores,40.40876,-3.70469,Entire home/apt,115,3,17,16/10/2023,0.69,2,7,5,NA
5.62837E+17,Acogedora habitacion en un piso en madrid.,445170639,Jenny,Carabanchel,Puerta Bonita,40.38295,-3.73013,Private room,27,1,59,14/03/2024,2.36,1,343,26,NA
5.62981E+17,Cielo,445210710,Yuri,Puente de Vallecas,San Diego,40.38496,-3.66834,Private room,,2,34,27/10/2022,1.35,1,0,0,NA
5.63118E+17,Habitación céntrica y limpia,89169550,Hugo,Carabanchel,Opañel,40.39413,-3.72123,Private room,44,2,7,28/01/2024,0.28,3,301,2,NA
5.67359E+17,Habitación privada en Retiro,211531434,Rocio,Retiro,Ibiza,40.41831092,-3.675161612,Private room,72,2,6,17/03/2024,1,1,260,6,NA
5.63448E+17,Attic Madrid Chamberi Center,7303083,Pedro,Chamberí,Almagro,40.43671,-3.69742,Entire home/apt,40,25,8,29/10/2023,0.31,2,204,6,NA
5.67449E+17,Una pausa de tranquilidad en  Madrid - Hortaleza,5918966,Manu,Hortaleza,Pinar del Rey,40.47811127,-3.643553019,Entire home/apt,100,3,59,05/03/2024,2.38,1,106,36,NA
5.67681E+17,Muy luminosa planta 9 en calle Principe de Vergara,72861259,Pilar,Chamartín,Ciudad Jardín,40.44204,-3.67777,Entire home/apt,,7,0,,,1,0,0,NA
5.63469E+17,Habitación en apartamento bonito y céntrico,86055911,Victor Hugo,Puente de Vallecas,Palomeras Bajas,40.3923,-3.66187,Private room,36,3,31,16/03/2024,1.22,2,146,23,NA
5.63471E+17,""" Stunning Luxury near Real Madrid stadium""",158792819,Alvaro,Chamartín,Hispanoamérica,40.4582901,-3.686685085,Entire home/apt,164,3,45,12/03/2024,2.78,3,281,39,NA
5.67809E+17,Maravilloso estudio en el barrio de chueca,117297770,Grupo,Centro,Justicia,40.42219,-3.69928,Entire home/apt,81,2,71,03/03/2024,2.93,4,51,47,NA
5.63477E+17,The nicest & cleanest apartment in quiet chic area,445317099,Karla,Salamanca,Guindalera,40.44127,-3.66199,Entire home/apt,119,2,125,07/03/2024,4.95,1,7,63,NA
5.63521E+17,Double Room with Balcony,405211353,Hostal,Centro,Cortes,40.41603,-3.70005,Private room,,1,3,10/12/2023,0.13,4,0,1,NA
5.63546E+17,Single Room,405211353,Hostal,Centro,Cortes,40.41607,-3.70004,Private room,,1,13,19/02/2023,0.52,4,0,0,NA
5.63802E+17,Cozy apt in one of the most trendy areas of Madrid,28532871,Felipe,Centro,Justicia,40.42422,-3.69495,Entire home/apt,,2,2,27/03/2022,0.08,1,0,0,NA
5.6797E+17,ROOM 1 Little Melliflous Room in La Latina,95758768,Francisco Javier,Centro,Palacio,40.40834045,-3.712140083,Private room,34,1,97,26/01/2024,3.85,6,59,46,NA
5.63805E+17,Bright Apartment right in the City Center !!!,8244614,Mad About You,Centro,Sol,40.41835,-3.70142,Entire home/apt,213,3,69,06/03/2024,2.8,9,66,44,NA
5.63851E+17,Alojamiento Nuevos Ministerios,405761321,Alexandra,Tetuán,Cuatro Caminos,40.44729,-3.69948,Entire home/apt,159,2,6,23/10/2022,0.26,1,161,0,NA
5.68026E+17,ROOM 2 Smart Room in La Latina,95758768,Francisco Javier,Centro,Palacio,40.40921,-3.71304,Private room,35,1,100,15/03/2024,3.98,6,63,49,NA
5.68046E+17,ROOM 3 Elegant Hiraeth Room in La Latina,95758768,Francisco Javier,Centro,Palacio,40.40737,-3.71158,Private room,37,1,101,08/03/2024,4.05,6,68,57,NA
5.68077E+17,ROOM 4  Cozy Room in La Latina,95758768,Francisco Javier,Centro,Palacio,40.40731,-3.71186,Private room,35,1,107,15/03/2024,4.33,6,62,42,NA
5.63919E+17,Luxury Apartment in Salamanca Neighborhood,147528405,Carlos,Salamanca,Lista,40.43268,-3.67289,Entire home/apt,233,8,25,23/02/2024,1.06,1,55,7,NA
5.68081E+17,Torre de Babel,446355481,Patricia,Centro,Embajadores,40.40769,-3.70048,Entire home/apt,94,2,34,25/02/2024,1.4,1,187,19,NA
5.64205E+17,Modern apartment - 1Bedroom 1Bathroom - Chueca,437652982,Dana,Centro,Justicia,40.42513,-3.69873,Entire home/apt,115,1,19,12/03/2024,0.76,3,221,7,NA
5.6433E+17,2 bed 2 bath in Malasaña,92451425,Stephen,Centro,Universidad,40.42284,-3.70276,Entire home/apt,,2,3,10/12/2023,0.59,1,0,3,NA
5.68094E+17,"Loft, a estrenar, a 1 minuto metro de Vista Alegre",220924386,Jose,Carabanchel,Vista Alegre,40.38831,-3.73721,Entire home/apt,87,3,26,16/03/2024,1.05,5,284,8,NA
5.68161E+17,Habitacion1 baño en suit & cocina amer a compartir,3116002,Minia,Chamberí,Arapiles,40.43725,-3.7073,Private room,44,15,20,29/02/2024,0.88,3,301,10,NA
5.64901E+17,beautiful centric apt by Sharing Co.,444288032,Sebastien,Centro,Justicia,40.42547,-3.69739,Entire home/apt,126,1,21,11/09/2023,0.93,1,237,7,NA
5.68472E+17,Central & design with private terraze,105216937,Maria,Arganzuela,Chopera,40.39457,-3.6975,Entire home/apt,159,2,42,19/03/2024,1.79,2,154,20,NA
5.68499E+17,Grandiosa habitación para conocer Madrid,227036398,Osmary Y Andres,Fuencarral - El Pardo,Peñagrande,40.48201,-3.72145,Private room,28,28,37,09/03/2024,1.67,3,8,10,NA
5.68505E+17,Amazing double room shared close to Puerta del Sol,432710548,Luis,Centro,Sol,40.41626,-3.701255,Private room,130,1,38,31/12/2023,1.61,1,363,19,NA
5.64955E+17,Buhardilla en Madrid centro 4-3,40111464,Elena,Centro,Palacio,40.41688,-3.70973,Entire home/apt,63,1,258,05/03/2024,10.29,8,148,124,NA
5.64963E+17,Habitación acogedora cerca del centro de ¡Madrid!,436112712,Elizabeth Lee,Villaverde,San Andrés,40.34313,-3.71227,Private room,30,1,163,20/03/2024,7.59,3,238,104,NA
5.6854E+17,Buhardilla con encanto en pleno Centro,446455621,Jose Antonio,Centro,Palacio,40.41622,-3.70966,Entire home/apt,57,2,110,12/03/2024,4.41,1,77,62,VT-10308
5.64965E+17,Habitación en estupendo piso de lujo.,445640442,Frin,Centro,Sol,40.41821,-3.70108,Private room,60,3,34,03/03/2024,1.34,2,121,18,NA
5.72206E+17,Prado Rooms 46 #1,447196643,Nico,Centro,Cortes,40.41097,-3.69345,Private room,129,2,31,29/02/2024,1.24,4,85,18,HM-4941
5.72217E+17,Prado Rooms 46 #2,447196643,Nico,Centro,Cortes,40.411,-3.69391,Private room,134,2,41,19/02/2024,1.65,4,86,28,HM-4941
5.6857E+17,Centric Apartment Malasaña *Flexible Check-in*,59494298,David Y Cheyenne,Centro,Universidad,40.428421,-3.706901,Entire home/apt,94,3,114,03/03/2024,4.56,2,81,57,NA
5.72224E+17,Prado Rooms 46 #3,447196643,Nico,Retiro,Jerónimos,40.40935,-3.69197,Private room,127,2,17,23/01/2024,0.68,4,85,8,HM-4941
5.72227E+17,Prado Rooms 46 #4,447196643,Nico,Centro,Cortes,40.41111,-3.69309,Private room,166,2,12,02/02/2024,0.49,4,83,5,HM-4941
5.68603E+17,BRAVO MURILLO APARTMENTS 03 - TWO BEDROOMS,440993833,Empresa Inagi,Tetuán,Valdeacederas,40.46353,-3.69883,Entire home/apt,92,7,43,24/01/2024,1.73,9,90,24,NA
5.72231E+17,Camper Van Furgo Madrid,7976340,Pilar,Arganzuela,Palos de Moguer,40.40289813,-3.699600396,Entire home/apt,288,5,2,15/08/2023,0.25,9,180,2,NA
5.68715E+17,CUATRO CAMINOS 02 - ONE BEDROOM,440993833,Empresa Inagi,Tetuán,Cuatro Caminos,40.44794,-3.70374,Entire home/apt,134,7,0,,,9,95,0,NA
5.72234E+17,Precioso loft a 10 minutos de Atocha.,23867282,Iván,Usera,Zofío,40.38186,-3.71255,Entire home/apt,152,2,50,17/03/2024,2.13,1,350,23,NA
5.72475E+17,Spectacular 3 bedroom in the best of salamanca,417987253,Maria Covadonga,Salamanca,Recoletos,40.42268,-3.68518,Entire home/apt,660,7,12,17/02/2024,0.51,5,111,3,NA
5.68746E+17,CUATRO CAMINOS 01 - TWO BEDROOMS,440993833,Empresa Inagi,Tetuán,Cuatro Caminos,40.44887,-3.7018,Entire home/apt,144,7,14,10/02/2024,0.75,9,76,10,NA
5.68889E+17,"Ático, parking gratis y terraza en a Pza. Castilla",20409096,Mª José,Tetuán,Almenara,40.469704,-3.690236,Entire home/apt,101,3,59,19/03/2024,2.37,1,91,38,NA
5.72547E+17,Apartamento recien reformado en Madrid,273485141,Jose,Tetuán,Cuatro Caminos,40.44895,-3.70167,Entire home/apt,85,9,19,22/12/2023,0.94,6,156,10,NA
5.68907E+17,Canaan Boutique Apartment Madrid 2I,294229909,Canaan Xibanya 1,Centro,Palacio,40.4197,-3.71002,Entire home/apt,210,1,36,27/01/2024,1.53,9,328,13,NA
5.68925E+17,Habitación amplia,198373355,Elsa Yolanda,Villaverde,San Andrés,40.3524,-3.71497,Private room,10,3,4,01/07/2023,0.19,1,28,1,NA
5.69054E+17,"Private Room & Balcony, Views",271118919,Will,Centro,Embajadores,40.40807724,-3.701199055,Private room,,1,23,03/08/2023,0.91,4,0,3,NA
5.73076E+17,"Cool & Cozy 2,5 Bdr Apartment in Central Madrid",150468980,Fiona,Chamartín,El Viso,40.4434,-3.67985,Entire home/apt,190,1,21,07/01/2024,0.89,1,47,10,NA
5.69217E+17,Calido apartamento con PISCINA y garaje,440989359,Diego,Villa de Vallecas,Casco Histórico de Vallecas,40.37889,-3.63229,Entire home/apt,76,1,129,04/03/2024,5.17,3,300,65,NA
5.69245E+17,Apartamento muy acogedor en Plaza Castilla,446611803,Leonor,Tetuán,Almenara,40.468613,-3.689181,Entire home/apt,123,2,23,11/06/2023,0.96,1,202,6,NA
5.73097E+17,Cozy 19th century penthouse,10669364,Carlos,Centro,Embajadores,40.40987597,-3.702854281,Entire home/apt,109,4,0,,,1,219,0,NA
5.69356E+17,Habitación pequeña metro Sol o Callao.,444468282,Will,Centro,Palacio,40.42134,-3.70818,Private room,21,10,10,20/02/2024,0.41,7,295,3,NA
5.69411E+17,SVF76 - Loft en Malasaña 2 personas,90393721,Ignacio,Centro,Universidad,40.426338,-3.708074,Entire home/apt,122,3,18,20/08/2023,0.72,4,336,2,NA
5.6943E+17,"Madrid Center ""Plaza Mayor - Palace""",191505096,Elena,Centro,Palacio,40.415108,-3.709264,Entire home/apt,219,10,100,05/02/2024,4.05,4,155,44,NA
5.6943E+17,Habitación privada en piso compartido. Chamber2,283656228,Maria Teresa,Chamberí,Trafalgar,40.43431,-3.70204,Private room,59,5,40,06/03/2024,1.59,5,328,18,920  P6856306VK4765F001
5.73626E+17,Lovely studio view Plaza Mayor,275621606,Sonia,Centro,Sol,40.41388,-3.70726,Entire home/apt,107,1,266,18/03/2024,10.78,2,0,126,NA
5.69433E+17,Habitación privada en piso compartido. Exterior.,283656228,Maria Teresa,Chamberí,Trafalgar,40.433907,-3.701291,Private room,49,6,48,10/12/2023,1.93,5,317,12,NA
5.69536E+17,Apartamento ATOCHA - Junto Estación AVE,446675528,Rafael,Arganzuela,Palos de Moguer,40.401638,-3.691194,Entire home/apt,84,1,156,11/03/2024,6.27,1,116,81,VT-8208
5.73676E+17,Habitación doble y baño privado en Madrid central,70956000,Sonia,Arganzuela,Acacias,40.4019,-3.70311,Private room,,2,71,10/03/2024,3.02,1,4,32,NA
5.73694E+17,"Preciosa habitación! Ambiente familiar, limpio",447531061,Luz,Usera,Pradolongo,40.38444,-3.70825,Private room,29,2,19,12/12/2023,0.79,2,80,7,NA
5.73793E+17,APARTAMENTO TURISTICO MADRID ZONA  PALOMERAS,418476053,Ioana Aurelia,Puente de Vallecas,Palomeras Sureste,40.38575,-3.637396,Entire home/apt,126,2,51,17/03/2024,2.1,1,354,27,NA
5.73862E+17,"Habitación en centro de Madrid  Chueca, Gran Via",447578427,Estefania,Centro,Justicia,40.42158,-3.70084,Private room,46,2,64,12/03/2024,2.59,3,229,44,NA
5.69641E+17,Cómoda habitación,366261222,Nathali,Retiro,Pacífico,40.40414,-3.68102,Private room,48,3,194,09/03/2024,7.72,3,91,79,NA
5.73971E+17,Habitación baño privado en Atocha cortas estancias,353050866,Elena,Arganzuela,Palos de Moguer,40.4056,-3.69462,Private room,39,3,50,17/03/2024,2.21,1,218,35,NA
5.70094E+17,City apartment UpTown Madrid,24546436,Miguel,Salamanca,Castellana,40.4358,-3.68369,Entire home/apt,121,1,114,21/03/2024,4.6,2,298,56,NA
5.74333E+17,Cozy flat w/ inner patio 300m from Metro Urgel,435300021,Orlando,Carabanchel,San Isidro,40.39622,-3.72508,Entire home/apt,85,5,48,10/03/2024,1.98,4,142,27,NA
5.70109E+17,"Castelló & Diego León: Salamanca, Patio Privado",14583316,Lucía Y Dani,Salamanca,Castellana,40.4356,-3.68008,Entire home/apt,108,1,67,11/03/2024,2.72,4,341,36,NA
5.70113E+17,Comfortable apartment 10 min from the Caja Mágica,446780647,Santiago,Usera,San Fermín,40.37494,-3.69108,Entire home/apt,65,2,56,10/03/2024,2.25,1,102,25,NA
5.74336E+17,Modern and Cozy - 1 Bedroom 1 Bathroom - Lavapiés,447680000,Tapia Inversiones,Centro,Embajadores,40.40774,-3.70485,Entire home/apt,102,1,58,08/01/2024,2.37,1,360,19,NA
5.70253E+17,Habitacion privada,1108348,Christi,Puente de Vallecas,Portazgo,40.38931,-3.65256,Private room,26,4,28,12/03/2024,1.33,10,362,21,NA
5.74454E+17,"En suite in Barrio de las Letras, Madrid Centro",10247858,Isa,Centro,Cortes,40.415504,-3.698758,Private room,80,3,39,02/01/2024,1.63,1,320,17,NA
5.70405E+17,Confort y Diseño en Chamberí_A,446846936,Hilarion Eslava,Chamberí,Gaztambide,40.438396,-3.71624,Entire home/apt,114,4,69,19/03/2024,2.75,2,91,32,NA
5.70715E+17,"CAJA MÁGICA, Wifi.",446895148,Alicia,Villaverde,Los Rosales,40.35292,-3.69209,Private room,99,1,4,26/06/2022,0.17,3,362,0,NA
5.74507E+17,Habitación privada cómoda y luminosa,447719947,ANA Rita,Tetuán,Bellas Vistas,40.447674,-3.705034,Private room,40,2,9,09/06/2023,0.39,1,357,1,NA
5.70858E+17,Cama en habitación mixta de 4 con baño compartido,4817785,Marius Doru,Centro,Palacio,40.42089,-3.70886,Shared room,44,1,0,,,9,317,0,NA
5.70859E+17,Cama en habitación mixta de 2 camas baño compartid,4817785,Marius Doru,Centro,Palacio,40.42142,-3.70979,Shared room,56,1,0,,,9,286,0,NA
5.74632E+17,Prestigious apartment in Calle Goya,314406596,Yassine,Salamanca,Recoletos,40.42426,-3.6814,Entire home/apt,500,6,2,30/06/2022,0.09,1,364,0,NA
5.70905E+17,Tinyhouse de madera con cocina y baño,325321950,Anais,Moncloa - Aravaca,Aravaca,40.45001,-3.78974,Entire home/apt,279,2,14,08/01/2023,0.56,4,172,0,NA
5.70921E+17,Habitación cuádruple con baño compartido,4817785,Marius Doru,Centro,Palacio,40.42086,-3.70984,Private room,168,1,0,,,9,284,0,NA
5.74957E+17,Loft in Beautiful 19th Century House,34801256,Manuel,Salamanca,Guindalera,40.430965,-3.665958,Entire home/apt,124,2,15,15/12/2023,0.63,1,45,1,NA
5.70929E+17,Habitación cuádruple standard con baño compartido,4817785,Marius Doru,Centro,Palacio,40.42085,-3.7093,Private room,168,1,0,,,9,274,0,NA
5.70933E+17,Madrid Cosy Room,119109832,Juss,Usera,Moscardó,40.38624,-3.71517,Private room,27,2,81,03/03/2024,3.27,3,62,34,NA
5.75046E+17,Estupendo piso en el centro de Madrid,13590953,Irene,Arganzuela,Acacias,40.402126,-3.700581,Entire home/apt,99,2,91,16/03/2024,4.14,1,24,56,NA
5.70937E+17,Habitación twin basic con baño compartido,4817785,Marius Doru,Centro,Palacio,40.421,-3.70887,Private room,102,1,0,,,9,296,0,NA
5.70992E+17,Apartamento _ House Room Madrid,446654878,Miguel Ángel,Carabanchel,Buenavista,40.36712945,-3.753306938,Entire home/apt,141,3,4,17/02/2024,2.14,1,18,4,NA
5.7508E+17,Apartamento de cuento en Madrid,447850401,Carolina,Centro,Palacio,40.42058,-3.70951,Private room,82,2,39,04/02/2024,1.69,1,2,10,NA
5.75097E+17,Cozy private bedroom nearest to center,65239035,Arturo,Ciudad Lineal,Ventas,40.42561,-3.65701,Private room,30,15,24,06/12/2022,0.96,1,316,0,NA
5.75105E+17,Precioso loft en Madrid Rio !!!!!!!!,447854991,Maria Luisa,Arganzuela,Imperial,40.405331,-3.722127,Entire home/apt,76,7,34,30/01/2024,1.6,1,82,16,NA
5.71434E+17,Habitación individual,34672700,Carmen,Moncloa - Aravaca,Valdezarza,40.462166,-3.709903,Private room,26,2,40,14/03/2024,1.65,1,0,26,NA
5.75206E+17,Tulem Duplex la Latina II - 1 dorm - 1 baño,436376792,Alicornios,Centro,Palacio,40.40861,-3.71161,Entire home/apt,134,2,29,19/03/2024,1.29,8,243,16,NA
5.71434E+17,Habitación privada,447019949,Jose,Usera,Moscardó,40.3874809,-3.7129615,Private room,34,1,8,10/03/2024,1.38,1,148,8,NA
5.75234E+17,Cozy Apartment for Work & Travel in Recoletos,35957341,Sebastian,Salamanca,Goya,40.423798,-3.67926,Entire home/apt,139,2,91,14/03/2024,3.68,2,254,30,NA
5.71538E+17,Confort y Diseño en Chamberí _B,446846936,Hilarion Eslava,Chamberí,Gaztambide,40.43907,-3.71581,Entire home/apt,105,4,59,18/03/2024,2.39,2,97,27,NA
5.72177E+17,Se alquila habitación Grande metro Callao o Sol.,444468282,Will,Centro,Palacio,40.42145,-3.70805,Private room,21,25,20,18/01/2024,0.84,7,295,9,NA
5.75295E+17,Privilegiado apartamento en Chalet privado,7767483,Cristina,Salamanca,Fuente del Berro,40.42153,-3.66227,Entire home/apt,97,2,63,06/03/2024,2.53,1,296,35,NA
